"DHSID","DHSCC","DHSYEAR","DHSCLUST","CCFIPS","ADM1FIPS","ADM1FIPSNA","ADM1SALBCO","ADM1SALBNA","ADM1DHS","ADM1NAME","DHSREGCO","DHSREGNA","SOURCE","URBAN_RURA","LATNUM","LONGNUM","ALT_GPS","ALT_DEM","DATUM","area","WEALTHQHH","Group","geometry"
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,5,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,5,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,5,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,5,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,5,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,5,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000375","GH",2014,375,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.628638,-0.171512,53,56,"WGS84",0,4,"Control",c(1200970.35574988, 348112.011828746)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,4,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,3,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,3,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
"GH201400000379","GH",2014,379,"GH","GH01","Greater Accra","GHA005","Greater Accra",3,"Greater Accra",3,"Greater Accra","GPS","U",5.613564,-0.247119,63,63,"WGS84",0,5,"Control",c(1173500.5036501, 342606.693247963)
